"MATCH_ID","SEASON","DATE_TIME","YEAR","HOME_TEAM","AWAY_TEAM","STADIUM","Cities","HOME_TEAM_SCORE","AWAY_TEAM_SCORE","Winner","PENALTY_SHOOT_OUT","ATTENDANCE"
"mt521","2017-2018","27-SEP-17 05.00.00.000000000 PM","2017","Qarabağ FK","AS Roma","Baku National Stadium","Baku","1","2","Away","0","67200"
"mt522","2017-2018","27-SEP-17 07.45.00.000000000 PM","2017","Atlético Madrid","Chelsea FC","Wanda Metropolitano","Madrid","1","2","Away","0","60643"
"mt523","2017-2018","18-OCT-17 05.00.00.000000000 PM","2017","Qarabağ FK","Atlético Madrid","Baku National Stadium","Baku","0","0","Draw","0","47923"
"mt524","2017-2018","18-OCT-17 07.45.00.000000000 PM","2017","Chelsea FC","AS Roma","Stamford Bridge","London","3","3","Draw","0","41105"
"mt525","2017-2018","31-OCT-17 07.45.00.000000000 PM","2017","AS Roma","Chelsea FC","Olimpico","Rome","3","0","Home","0","55036"
"mt526","2017-2018","31-OCT-17 07.45.00.000000000 PM","2017","Atlético Madrid","Qarabağ FK","Wanda Metropolitano","Madrid","1","1","Draw","0","55893"
"mt527","2017-2018","22-NOV-17 05.00.00.000000000 PM","2017","Qarabağ FK","Chelsea FC","Baku National Stadium","Baku","0","4","Away","0","67100"
"mt528","2017-2018","22-NOV-17 07.45.00.000000000 PM","2017","Atlético Madrid","AS Roma","Wanda Metropolitano","Madrid","2","0","Home","0","56253"
"mt529","2017-2018","05-DEC-17 07.45.00.000000000 PM","2017","Chelsea FC","Atlético Madrid","Stamford Bridge","London","1","1","Draw","0","40875"
"mt530","2017-2018","05-DEC-17 07.45.00.000000000 PM","2017","AS Roma","Qarabağ FK","Olimpico","Rome","1","0","Home","0","34258"
"mt531","2017-2018","12-SEP-17 07.45.00.000000000 PM","2017","FC Barcelona","Juventus","Spotify Camp Nou","Barcelona","3","0","Home","0","78656"
"mt532","2017-2018","12-SEP-17 07.45.00.000000000 PM","2017","Olympiakos Piraeus","Sporting CP","Georgios Karaiskakis","Piräus","2","3","Away","0","30168"
"mt533","2017-2018","27-SEP-17 07.45.00.000000000 PM","2017","Juventus","Olympiakos Piraeus","Allianz Stadium","Turin","2","0","Home","0","33460"
"mt534","2017-2018","27-SEP-17 07.45.00.000000000 PM","2017","Sporting CP","FC Barcelona","Estádio José Alvalade","Lisbon","0","1","Away","0","48575"
"mt535","2017-2018","18-OCT-17 07.45.00.000000000 PM","2017","FC Barcelona","Olympiakos Piraeus","Spotify Camp Nou","Barcelona","3","1","Home","0","55026"
"mt536","2017-2018","18-OCT-17 07.45.00.000000000 PM","2017","Juventus","Sporting CP","Allianz Stadium","Turin","2","1","Home","0","36288"
"mt537","2017-2018","31-OCT-17 07.45.00.000000000 PM","2017","Olympiakos Piraeus","FC Barcelona","Georgios Karaiskakis","Piräus","0","0","Draw","0","31600"
"mt538","2017-2018","31-OCT-17 07.45.00.000000000 PM","2017","Sporting CP","Juventus","Estádio José Alvalade","Lisbon","1","1","Draw","0","48442"
"mt539","2017-2018","22-NOV-17 07.45.00.000000000 PM","2017","Juventus","FC Barcelona","Allianz Stadium","Turin","0","0","Draw","0","40876"
"mt540","2017-2018","22-NOV-17 07.45.00.000000000 PM","2017","Sporting CP","Olympiakos Piraeus","Estádio José Alvalade","Lisbon","3","1","Home","0","42528"
"mt541","2017-2018","05-DEC-17 07.45.00.000000000 PM","2017","FC Barcelona","Sporting CP","Spotify Camp Nou","Barcelona","2","0","Home","0","48336"
"mt542","2017-2018","05-DEC-17 07.45.00.000000000 PM","2017","Olympiakos Piraeus","Juventus","Georgios Karaiskakis","Piräus","0","2","Away","0","29567"
"mt543","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","Liverpool FC","Sevilla FC","Anfield","Liverpool","2","2","Draw","0","52332"
"mt544","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","NK Maribor","Spartak Moskva","Ljudski vrt","Maribor","1","1","Draw","0","12566"
"mt545","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","Spartak Moskva","Liverpool FC","Otkrytie Arena","Moscow","1","1","Draw","0","43376"
"mt546","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","Sevilla FC","NK Maribor","Ramón Sánchez Pizjuán","Sevilla","3","0","Home","0","34705"
"mt547","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","Spartak Moskva","Sevilla FC","Otkrytie Arena","Moscow","5","1","Home","0","44307"
"mt548","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","NK Maribor","Liverpool FC","Ljudski vrt","Maribor","0","7","Away","0","12506"
"mt549","2017-2018","01-NOV-17 07.45.00.000000000 PM","2017","Sevilla FC","Spartak Moskva","Ramón Sánchez Pizjuán","Sevilla","2","1","Home","0","38002"
"mt550","2017-2018","01-NOV-17 07.45.00.000000000 PM","2017","Liverpool FC","NK Maribor","Anfield","Liverpool","3","0","Home","0","47957"
"mt551","2017-2018","21-NOV-17 05.00.00.000000000 PM","2017","Spartak Moskva","NK Maribor","Otkrytie Arena","Moscow","1","1","Draw","0","42920"
"mt552","2017-2018","21-NOV-17 07.45.00.000000000 PM","2017","Sevilla FC","Liverpool FC","Ramón Sánchez Pizjuán","Sevilla","3","3","Draw","0","39495"
"mt553","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","Liverpool FC","Spartak Moskva","Anfield","Liverpool","7","0","Home","0","48779"
"mt554","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","NK Maribor","Sevilla FC","Ljudski vrt","Maribor","1","1","Draw","0","11976"
"mt555","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","Shakhtar Donetsk","SSC Napoli","Metalist Stadion","Kharkiv","2","1","Home","0","32679"
"mt556","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","Feyenoord","Manchester City","De Kuip","Rotterdam","0","4","Away","0","43500"
"mt557","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","Manchester City","Shakhtar Donetsk","Etihad Stadium","Manchester","2","0","Home","0","45310"
"mt558","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","SSC Napoli","Feyenoord","Diego Maradona","Naples","3","1","Home","0","22577"
"mt559","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","Manchester City","SSC Napoli","Etihad Stadium","Manchester","2","1","Home","0","48520"
"mt560","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","Feyenoord","Shakhtar Donetsk","De Kuip","Rotterdam","1","2","Away","0","43500"
"mt561","2017-2018","01-NOV-17 07.45.00.000000000 PM","2017","SSC Napoli","Manchester City","Diego Maradona","Naples","2","4","Away","0","44483"
"mt562","2017-2018","01-NOV-17 07.45.00.000000000 PM","2017","Shakhtar Donetsk","Feyenoord","Metalist Stadion","Kharkiv","3","1","Home","0","24570"
"mt563","2017-2018","21-NOV-17 07.45.00.000000000 PM","2017","SSC Napoli","Shakhtar Donetsk","Diego Maradona","Naples","3","0","Home","0","10573"
"mt564","2017-2018","21-NOV-17 07.45.00.000000000 PM","2017","Manchester City","Feyenoord","Etihad Stadium","Manchester","1","0","Home","0","43548"
"mt565","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","Shakhtar Donetsk","Manchester City","Metalist Stadion","Kharkiv","2","1","Home","0","33154"
"mt566","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","Feyenoord","SSC Napoli","De Kuip","Rotterdam","2","1","Home","0","36500"
"mt567","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","FC Porto","Beşiktaş","Estádio do Dragão","Porto","1","3","Away","0","42429"
"mt568","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","RB Leipzig","AS Monaco","Red Bull Arena","Leipzig","1","1","Draw","0","40068"
"mt569","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","AS Monaco","FC Porto","Stade Louis II","Monaco","0","3","Away","0","11703"
"mt570","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","Beşiktaş","RB Leipzig","Vodafone Park","Istanbul","2","0","Home","0","36641"
"mt571","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","AS Monaco","Beşiktaş","Stade Louis II","Monaco","1","2","Away","0","7403"
"mt572","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","RB Leipzig","FC Porto","Red Bull Arena","Leipzig","3","2","Home","0","41496"
"mt573","2017-2018","01-NOV-17 05.00.00.000000000 PM","2017","Beşiktaş","AS Monaco","Vodafone Park","Istanbul","1","1","Draw","0","39346"
"mt574","2017-2018","01-NOV-17 07.45.00.000000000 PM","2017","FC Porto","RB Leipzig","Estádio do Dragão","Porto","3","1","Home","0","41616"
"mt575","2017-2018","21-NOV-17 05.00.00.000000000 PM","2017","Beşiktaş","FC Porto","Vodafone Park","Istanbul","1","1","Draw","0","36919"
"mt576","2017-2018","21-NOV-17 07.45.00.000000000 PM","2017","AS Monaco","RB Leipzig","Stade Louis II","Monaco","1","4","Away","0","9029"
"mt577","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","FC Porto","AS Monaco","Estádio do Dragão","Porto","5","2","Home","0","42509"
"mt578","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","RB Leipzig","Beşiktaş","Red Bull Arena","Leipzig","1","2","Away","0","42558"
"mt579","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","Tottenham Hotspur","Borussia Dortmund","Wembley Stadium","London","3","1","Home","0","67343"
"mt580","2017-2018","13-SEP-17 07.45.00.000000000 PM","2017","Real Madrid","APOEL Nikosia","Santiago Bernabéu","Madrid","3","0","Home","0","71060"
"mt581","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","Borussia Dortmund","Real Madrid","Signal Iduna Park","Dortmund","1","3","Away","0","65849"
"mt582","2017-2018","26-SEP-17 07.45.00.000000000 PM","2017","APOEL Nikosia","Tottenham Hotspur","Neo GSP Stadium","Nikosia","0","3","Away","0","16324"
"mt583","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","Real Madrid","Tottenham Hotspur","Santiago Bernabéu","Madrid","1","1","Draw","0","76589"
"mt584","2017-2018","17-OCT-17 07.45.00.000000000 PM","2017","APOEL Nikosia","Borussia Dortmund","Neo GSP Stadium","Nikosia","1","1","Draw","0","15604"
"mt585","2017-2018","01-NOV-17 07.45.00.000000000 PM","2017","Tottenham Hotspur","Real Madrid","Wembley Stadium","London","3","1","Home","0","83782"
"mt586","2017-2018","01-NOV-17 07.45.00.000000000 PM","2017","Borussia Dortmund","APOEL Nikosia","Signal Iduna Park","Dortmund","1","1","Draw","0","64509"
"mt587","2017-2018","21-NOV-17 07.45.00.000000000 PM","2017","Borussia Dortmund","Tottenham Hotspur","Signal Iduna Park","Dortmund","1","2","Away","0","65849"
"mt588","2017-2018","21-NOV-17 07.45.00.000000000 PM","2017","APOEL Nikosia","Real Madrid","Neo GSP Stadium","Nikosia","0","6","Away","0","19705"
"mt589","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","Real Madrid","Borussia Dortmund","Santiago Bernabéu","Madrid","3","2","Home","0","73323"
"mt590","2017-2018","06-DEC-17 07.45.00.000000000 PM","2017","Tottenham Hotspur","APOEL Nikosia","Wembley Stadium","London","3","0","Home","0","42679"
"mt591","2017-2018","13-FEB-18 07.45.00.000000000 PM","2018","Juventus","Tottenham Hotspur","Allianz Stadium","Turin","2","2","Draw","0","41232"
"mt592","2017-2018","13-FEB-18 07.45.00.000000000 PM","2018","FC Basel","Manchester City","St. Jakob-Park","Basel","0","4","Away","0","36000"
"mt593","2017-2018","14-FEB-18 07.45.00.000000000 PM","2018","FC Porto","Liverpool FC","Estádio do Dragão","Porto","0","5","Away","0","47718"
"mt594","2017-2018","14-FEB-18 07.45.00.000000000 PM","2018","Real Madrid","Paris Saint-Germain","Santiago Bernabéu","Madrid","3","1","Home","0","78158"
"mt595","2017-2018","20-FEB-18 07.45.00.000000000 PM","2018","Chelsea FC","FC Barcelona","Stamford Bridge","London","1","1","Draw","0","37741"
"mt596","2017-2018","20-FEB-18 07.45.00.000000000 PM","2018","Bayern München","Beşiktaş","Allianz Arena","Munich","5","0","Home","0","70000"
"mt597","2017-2018","21-FEB-18 07.45.00.000000000 PM","2018","Sevilla FC","Manchester United","Ramón Sánchez Pizjuán","Sevilla","0","0","Draw","0","39725"
"mt598","2017-2018","21-FEB-18 07.45.00.000000000 PM","2018","Shakhtar Donetsk","AS Roma","Metalist Stadion","Kharkiv","2","1","Home","0","35124"
"mt599","2017-2018","06-MAR-18 07.45.00.000000000 PM","2018","Liverpool FC","FC Porto","Anfield","Liverpool","0","0","Draw","0","48768"
"mt600","2017-2018","06-MAR-18 07.45.00.000000000 PM","2018","Paris Saint-Germain","Real Madrid","Parc des Princes","Paris","1","2","Away","0","46585"
"mt601","2017-2018","07-MAR-18 07.45.00.000000000 PM","2018","Tottenham Hotspur","Juventus","Wembley Stadium","London","1","2","Away","0","84010"
"mt602","2017-2018","07-MAR-18 07.45.00.000000000 PM","2018","Manchester City","FC Basel","Etihad Stadium","Manchester","1","2","Away","0","49411"
"mt603","2017-2018","13-MAR-18 07.45.00.000000000 PM","2018","Manchester United","Sevilla FC","Old Trafford","Manchester","1","2","Away","0","74909"
"mt604","2017-2018","13-MAR-18 07.45.00.000000000 PM","2018","AS Roma","Shakhtar Donetsk","Olimpico","Rome","1","0","Home","0","47693"
"mt605","2017-2018","14-MAR-18 05.00.00.000000000 PM","2018","Beşiktaş","Bayern München","Vodafone Park","Istanbul","1","3","Away","0","36885"
"mt606","2017-2018","14-MAR-18 07.45.00.000000000 PM","2018","FC Barcelona","Chelsea FC","Spotify Camp Nou","Barcelona","3","0","Home","0","97183"
"mt607","2017-2018","03-APR-18 07.45.00.000000000 PM","2018","Sevilla FC","Bayern München","Ramón Sánchez Pizjuán","Sevilla","1","2","Away","0","40635"
"mt608","2017-2018","03-APR-18 07.45.00.000000000 PM","2018","Juventus","Real Madrid","Allianz Stadium","Turin","0","3","Away","0","40849"
"mt609","2017-2018","04-APR-18 07.45.00.000000000 PM","2018","FC Barcelona","AS Roma","Spotify Camp Nou","Barcelona","4","1","Home","0","90106"
"mt610","2017-2018","04-APR-18 07.45.00.000000000 PM","2018","Liverpool FC","Manchester City","Anfield","Liverpool","3","0","Home","0","50685"
"mt611","2017-2018","10-APR-18 07.45.00.000000000 PM","2018","AS Roma","FC Barcelona","Olimpico","Rome","3","0","Home","0","56580"
"mt612","2017-2018","10-APR-18 07.45.00.000000000 PM","2018","Manchester City","Liverpool FC","Etihad Stadium","Manchester","1","2","Away","0","53461"
"mt613","2017-2018","11-APR-18 07.45.00.000000000 PM","2018","Bayern München","Sevilla FC","Allianz Arena","Munich","0","0","Draw","0","70000"
"mt614","2017-2018","11-APR-18 07.45.00.000000000 PM","2018","Real Madrid","Juventus","Santiago Bernabéu","Madrid","1","3","Away","0","75796"
"mt615","2017-2018","24-APR-18 07.45.00.000000000 PM","2018","Liverpool FC","AS Roma","Anfield","Liverpool","5","2","Home","0","51236"
"mt616","2017-2018","25-APR-18 07.45.00.000000000 PM","2018","Bayern München","Real Madrid","Allianz Arena","Munich","1","2","Away","0","70000"
"mt617","2017-2018","01-MAY-18 07.45.00.000000000 PM","2018","Real Madrid","Bayern München","Santiago Bernabéu","Madrid","2","2","Draw","0","77459"
"mt618","2017-2018","02-MAY-18 07.45.00.000000000 PM","2018","AS Roma","Liverpool FC","Olimpico","Rome","4","2","Home","0","61889"
"mt619","2017-2018","26-MAY-18 07.45.00.000000000 PM","2018","Real Madrid","Liverpool FC","Olimpiyskyi","Kyiv","3","1","Home","0","61561"
"mt620","2016-2017","13-SEP-16 07.45.00.000000000 PM","2016","FC Basel","PFC Ludogorets Razgrad","St. Jakob-Park","Basel","1","1","Draw","0","30852"
"mt621","2016-2017","13-SEP-16 07.45.00.000000000 PM","2016","Paris Saint-Germain","Arsenal FC","Parc des Princes","Paris","1","1","Draw","0","46440"
"mt622","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","Arsenal FC","FC Basel","Emirates Stadium","London","2","0","Home","0","59993"
"mt623","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","PFC Ludogorets Razgrad","Paris Saint-Germain","Vasil Levski","Sofia","1","3","Away","0","17155"
"mt624","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","Arsenal FC","PFC Ludogorets Razgrad","Emirates Stadium","London","6","0","Home","0","59944"
"mt625","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","Paris Saint-Germain","FC Basel","Parc des Princes","Paris","3","0","Home","0","46488"
"mt626","2016-2017","01-NOV-16 07.45.00.000000000 PM","2016","FC Basel","Paris Saint-Germain","St. Jakob-Park","Basel","1","2","Away","0","34639"
"mt627","2016-2017","01-NOV-16 07.45.00.000000000 PM","2016","PFC Ludogorets Razgrad","Arsenal FC","Vasil Levski","Sofia","2","3","Away","0","30862"
"mt628","2016-2017","23-NOV-16 07.45.00.000000000 PM","2016","Arsenal FC","Paris Saint-Germain","Emirates Stadium","London","2","2","Draw","0","59628"
"mt629","2016-2017","23-NOV-16 07.45.00.000000000 PM","2016","PFC Ludogorets Razgrad","FC Basel","Vasil Levski","Sofia","0","0","Draw","0","20821"
"mt630","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","FC Basel","Arsenal FC","St. Jakob-Park","Basel","1","4","Away","0","36000"
"mt631","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","Paris Saint-Germain","PFC Ludogorets Razgrad","Parc des Princes","Paris","2","2","Draw","0","42650"
"mt632","2016-2017","13-SEP-16 07.45.00.000000000 PM","2016","Dinamo Kyiv","SSC Napoli","Olimpiyskyi","Kyiv","1","2","Away","0","35137"
"mt633","2016-2017","13-SEP-16 07.45.00.000000000 PM","2016","SL Benfica","Beşiktaş","Estádio da Luz","Lisbon","1","1","Draw","0","42126"
"mt634","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","Beşiktaş","Dinamo Kyiv","Vodafone Park","Istanbul","1","1","Draw","0","33938"
"mt635","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","SSC Napoli","SL Benfica","Diego Maradona","Naples","4","2","Home","0","41281"
"mt636","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","Dinamo Kyiv","SL Benfica","Olimpiyskyi","Kyiv","0","2","Away","0","25991"
"mt637","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","SSC Napoli","Beşiktaş","Diego Maradona","Naples","2","3","Away","0","28502"
"mt638","2016-2017","01-NOV-16 05.45.00.000000000 PM","2016","Beşiktaş","SSC Napoli","Vodafone Park","Istanbul","1","1","Draw","0","35552"
"mt639","2016-2017","01-NOV-16 07.45.00.000000000 PM","2016","SL Benfica","Dinamo Kyiv","Estádio da Luz","Lisbon","1","0","Home","0","51641"
"mt640","2016-2017","23-NOV-16 05.45.00.000000000 PM","2016","Beşiktaş","SL Benfica","Vodafone Park","Istanbul","3","3","Draw","0","36063"
"mt641","2016-2017","23-NOV-16 07.45.00.000000000 PM","2016","SSC Napoli","Dinamo Kyiv","Diego Maradona","Naples","0","0","Draw","0","33736"
"mt642","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","Dinamo Kyiv","Beşiktaş","Olimpiyskyi","Kyiv","6","0","Home","0","14036"
"mt643","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","SL Benfica","SSC Napoli","Estádio da Luz","Lisbon","1","2","Away","0","55634"
"mt644","2016-2017","13-SEP-16 07.45.00.000000000 PM","2016","FC Barcelona","Celtic FC","Spotify Camp Nou","Barcelona","7","0","Home","0","73290"
"mt645","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Manchester City","Bor. Mönchengladbach","Etihad Stadium","Manchester","4","0","Home","0","30270"
"mt646","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","Bor. Mönchengladbach","FC Barcelona","Borussia-Park","Mönchengladbach","1","2","Away","0","46283"
"mt647","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","Celtic FC","Manchester City","Celtic Park","Glasgow","3","3","Draw","0","57592"
"mt648","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","Celtic FC","Bor. Mönchengladbach","Celtic Park","Glasgow","0","2","Away","0","57814"
"mt649","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","FC Barcelona","Manchester City","Spotify Camp Nou","Barcelona","4","0","Home","0","96290"
"mt650","2016-2017","01-NOV-16 07.45.00.000000000 PM","2016","Bor. Mönchengladbach","Celtic FC","Borussia-Park","Mönchengladbach","1","1","Draw","0","46283"
"mt651","2016-2017","01-NOV-16 07.45.00.000000000 PM","2016","Manchester City","FC Barcelona","Etihad Stadium","Manchester","3","1","Home","0","53340"
"mt652","2016-2017","23-NOV-16 07.45.00.000000000 PM","2016","Bor. Mönchengladbach","Manchester City","Borussia-Park","Mönchengladbach","1","1","Draw","0","45921"
"mt653","2016-2017","23-NOV-16 07.45.00.000000000 PM","2016","Celtic FC","FC Barcelona","Celtic Park","Glasgow","0","2","Away","0","57937"
"mt654","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","FC Barcelona","Bor. Mönchengladbach","Spotify Camp Nou","Barcelona","4","0","Home","0","67157"
"mt655","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","Manchester City","Celtic FC","Etihad Stadium","Manchester","1","1","Draw","0","51297"
"mt656","2016-2017","13-SEP-16 07.45.00.000000000 PM","2016","Bayern München","FK Rostov","Allianz Arena","Munich","5","0","Home","0","70000"
"mt657","2016-2017","13-SEP-16 07.45.00.000000000 PM","2016","PSV Eindhoven","Atlético Madrid","Philips Stadion","Eindhoven","0","1","Away","0","33989"
"mt658","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","Atlético Madrid","Bayern München","Vicente Calderón","Madrid","1","0","Home","0","48242"
"mt659","2016-2017","28-SEP-16 07.45.00.000000000 PM","2016","FK Rostov","PSV Eindhoven","Olimp – 2","Rostov-na-Donu","2","2","Draw","0","12646"
"mt660","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","Bayern München","PSV Eindhoven","Allianz Arena","Munich","4","1","Home","0","70000"
"mt661","2016-2017","19-OCT-16 07.45.00.000000000 PM","2016","FK Rostov","Atlético Madrid","Olimp – 2","Rostov-na-Donu","0","1","Away","0","15400"
"mt662","2016-2017","01-NOV-16 07.45.00.000000000 PM","2016","Atlético Madrid","FK Rostov","Vicente Calderón","Madrid","2","1","Home","0","40392"
"mt663","2016-2017","01-NOV-16 07.45.00.000000000 PM","2016","PSV Eindhoven","Bayern München","Philips Stadion","Eindhoven","1","2","Away","0","35000"
"mt664","2016-2017","23-NOV-16 05.00.00.000000000 PM","2016","FK Rostov","Bayern München","Olimp – 2","Rostov-na-Donu","3","2","Home","0","15211"
"mt665","2016-2017","23-NOV-16 07.45.00.000000000 PM","2016","Atlético Madrid","PSV Eindhoven","Vicente Calderón","Madrid","2","0","Home","0","37891"
"mt666","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","Bayern München","Atlético Madrid","Allianz Arena","Munich","1","0","Home","0","70000"
"mt667","2016-2017","06-DEC-16 07.45.00.000000000 PM","2016","PSV Eindhoven","FK Rostov","Philips Stadion","Eindhoven","0","0","Draw","0","33400"
"mt668","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Bayer Leverkusen","CSKA Moskva","BayArena","Leverkusen","2","2","Draw","0","23459"
"mt669","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Tottenham Hotspur","AS Monaco","Wembley Stadium","London","1","2","Away","0","85011"
"mt670","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","AS Monaco","Bayer Leverkusen","Stade Louis II","Monaco","1","1","Draw","0","8100"
"mt671","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","CSKA Moskva","Tottenham Hotspur","Arena Khimki","Khimki","0","1","Away","0","26153"
"mt672","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","Bayer Leverkusen","Tottenham Hotspur","BayArena","Leverkusen","0","0","Draw","0","28887"
"mt673","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","CSKA Moskva","AS Monaco","VEB Arena","Moscow","1","1","Draw","0","24125"
"mt674","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","AS Monaco","CSKA Moskva","Stade Louis II","Monaco","3","0","Home","0","10029"
"mt675","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","Tottenham Hotspur","Bayer Leverkusen","Wembley Stadium","London","0","1","Away","0","85512"
"mt676","2016-2017","22-NOV-16 05.00.00.000000000 PM","2016","CSKA Moskva","Bayer Leverkusen","VEB Arena","Moscow","1","1","Draw","0","19164"
"mt677","2016-2017","22-NOV-16 07.45.00.000000000 PM","2016","AS Monaco","Tottenham Hotspur","Stade Louis II","Monaco","2","1","Home","0","13100"
"mt678","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","Bayer Leverkusen","AS Monaco","BayArena","Leverkusen","3","0","Home","0","21928"
"mt679","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","Tottenham Hotspur","CSKA Moskva","Wembley Stadium","London","3","1","Home","0","62034"
"mt680","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Legia Warszawa","Borussia Dortmund","Stadion Wojska Polskiego","Warszawa","0","6","Away","0","27304"
"mt681","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Real Madrid","Sporting CP","Santiago Bernabéu","Madrid","2","1","Home","0","72179"
"mt682","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","Borussia Dortmund","Real Madrid","Signal Iduna Park","Dortmund","2","2","Draw","0","65849"
"mt683","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","Sporting CP","Legia Warszawa","Estádio José Alvalade","Lisbon","2","0","Home","0","40094"
"mt684","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","Real Madrid","Legia Warszawa","Santiago Bernabéu","Madrid","5","1","Home","0","70251"
"mt685","2016-2017","18-OCT-16 07.45.00.000000000 PM","2016","Sporting CP","Borussia Dortmund","Estádio José Alvalade","Lisbon","1","2","Away","0","46609"
"mt686","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","Borussia Dortmund","Sporting CP","Signal Iduna Park","Dortmund","1","0","Home","0","65849"
"mt687","2016-2017","02-NOV-16 07.45.00.000000000 PM","2016","Legia Warszawa","Real Madrid","Stadion Wojska Polskiego","Warszawa","3","3","Draw","0","0"
"mt688","2016-2017","22-NOV-16 07.45.00.000000000 PM","2016","Borussia Dortmund","Legia Warszawa","Signal Iduna Park","Dortmund","8","4","Home","0","55094"
"mt689","2016-2017","22-NOV-16 07.45.00.000000000 PM","2016","Sporting CP","Real Madrid","Estádio José Alvalade","Lisbon","1","2","Away","0","50046"
"mt690","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","Legia Warszawa","Sporting CP","Stadion Wojska Polskiego","Warszawa","1","0","Home","0","28232"
"mt691","2016-2017","07-DEC-16 07.45.00.000000000 PM","2016","Real Madrid","Borussia Dortmund","Santiago Bernabéu","Madrid","2","2","Draw","0","76894"
"mt692","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","Club Brugge KV","Leicester City","Jan Breydel Stadion","Brugge","0","3","Away","0","20970"
"mt693","2016-2017","14-SEP-16 07.45.00.000000000 PM","2016","FC Porto","FC København","Estádio do Dragão","Porto","1","1","Draw","0","34325"
"mt694","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","FC København","Club Brugge KV","Telia Parken","København","4","0","Home","0","25605"
"mt695","2016-2017","27-SEP-16 07.45.00.000000000 PM","2016","Leicester City","FC Porto","King Power Stadium","Leicester","1","0","Home","0","31805"
