MATCH_ID,SEASON,DATE_TIME,YEAR,HOME_TEAM,AWAY_TEAM,STADIUM,name,HOME_TEAM_SCORE,AWAY_TEAM_SCORE,Winner,PENALTY_SHOOT_OUT,ATTENDANCE,lat,lng,country,admin1,admin2,Result,HomeWin,total_games,home_wins,home_win_percentage
mt365,2019-2020,14-AUG-20 08.00.00.000000000 PM,2020,FC Barcelona,Bayern München,Estádio da Luz,Lisbon,2,8,Away,0,0,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt366,2019-2020,15-AUG-20 08.00.00.000000000 PM,2020,Manchester City,Olympique Lyon,Estádio José Alvalade,Lisbon,1,3,Away,0,0,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt367,2019-2020,18-AUG-20 08.00.00.000000000 PM,2020,RB Leipzig,Paris Saint-Germain,Estádio da Luz,Lisbon,0,3,Away,0,0,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt368,2019-2020,19-AUG-20 08.00.00.000000000 PM,2020,Olympique Lyon,Bayern München,Estádio José Alvalade,Lisbon,0,3,Away,0,0,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt369,2019-2020,23-AUG-20 08.00.00.000000000 PM,2020,Paris Saint-Germain,Bayern München,Estádio da Luz,Lisbon,0,1,Away,0,0,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt371,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,Club Brugge KV,Borussia Dortmund,Jan Breydel Stadion,Brugge,0,1,Away,0,25181,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt372,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,Borussia Dortmund,AS Monaco,Signal Iduna Park,Dortmund,3,0,Home,0,66099,51.51494,7.466,DE,07,059,Home win,True,24,12,50.0
mt373,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,Atlético Madrid,Club Brugge KV,Wanda Metropolitano,Madrid,3,1,Home,0,55742,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt374,2018-2019,24-OCT-18 05.55.00.000000000 PM,2018,Club Brugge KV,AS Monaco,Jan Breydel Stadion,Brugge,1,1,Draw,0,23957,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt375,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,Borussia Dortmund,Atlético Madrid,Signal Iduna Park,Dortmund,4,0,Home,0,66099,51.51494,7.466,DE,07,059,Home win,True,24,12,50.0
mt377,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,Atlético Madrid,Borussia Dortmund,Wanda Metropolitano,Madrid,2,0,Home,0,61023,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt378,2018-2019,28-NOV-18 05.55.00.000000000 PM,2018,Atlético Madrid,AS Monaco,Wanda Metropolitano,Madrid,2,0,Home,0,56314,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt379,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,Borussia Dortmund,Club Brugge KV,Signal Iduna Park,Dortmund,0,0,Draw,0,66099,51.51494,7.466,DE,07,059,Home loss,False,24,12,50.0
mt381,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,Club Brugge KV,Atlético Madrid,Jan Breydel Stadion,Brugge,0,0,Draw,0,25645,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt382,2018-2019,18-SEP-18 05.55.00.000000000 PM,2018,FC Barcelona,PSV Eindhoven,Spotify Camp Nou,Barcelona,4,0,Home,0,73462,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt384,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,Tottenham Hotspur,FC Barcelona,Wembley Stadium,London,2,4,Away,0,82137,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt385,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,PSV Eindhoven,Inter,Philips Stadion,Eindhoven,1,2,Away,0,34750,51.44083,5.47778,NL,06,0772,Home loss,False,6,0,0.0
mt386,2018-2019,24-OCT-18 05.55.00.000000000 PM,2018,PSV Eindhoven,Tottenham Hotspur,Philips Stadion,Eindhoven,2,2,Draw,0,35000,51.44083,5.47778,NL,06,0772,Home loss,False,6,0,0.0
mt387,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,FC Barcelona,Inter,Spotify Camp Nou,Barcelona,2,0,Home,0,86290,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt388,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,Tottenham Hotspur,PSV Eindhoven,Wembley Stadium,London,2,1,Home,0,46588,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt390,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,PSV Eindhoven,FC Barcelona,Philips Stadion,Eindhoven,1,2,Away,0,34600,51.44083,5.47778,NL,06,0772,Home loss,False,6,0,0.0
mt391,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,Tottenham Hotspur,Inter,Wembley Stadium,London,1,0,Home,0,57132,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt392,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,FC Barcelona,Tottenham Hotspur,Spotify Camp Nou,Barcelona,1,1,Draw,0,69961,41.38879,2.15899,ES,56,B,Home loss,False,27,20,74.07407407407408
mt394,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,Liverpool FC,Paris Saint-Germain,Anfield,Liverpool,3,2,Home,0,52478,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt399,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,Liverpool FC,Crvena Zvezda,Anfield,Liverpool,4,0,Home,0,53024,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt404,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,Liverpool FC,SSC Napoli,Anfield,Liverpool,1,0,Home,0,52015,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt406,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,FC Schalke 04,FC Porto,Veltins-Arena,Gelsenkirchen,1,1,Draw,0,45755,51.50508,7.09654,DE,07,055,Home loss,False,4,2,50.0
mt409,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,FC Porto,Galatasaray,Estádio do Dragão,Porto,1,0,Home,0,42711,42.16737,-6.89934,ES,55,ZA,Home win,True,42,24,57.14285714285714
mt409,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,FC Porto,Galatasaray,Estádio do Dragão,Porto,1,0,Home,0,42711,41.14961,-8.61099,PT,17,1312,Home win,True,42,24,57.14285714285714
mt412,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,FC Porto,Lokomotiv Moskva,Estádio do Dragão,Porto,4,1,Home,0,34616,42.16737,-6.89934,ES,55,ZA,Home win,True,42,24,57.14285714285714
mt412,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,FC Porto,Lokomotiv Moskva,Estádio do Dragão,Porto,4,1,Home,0,34616,41.14961,-8.61099,PT,17,1312,Home win,True,42,24,57.14285714285714
mt413,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,FC Schalke 04,Galatasaray,Veltins-Arena,Gelsenkirchen,2,0,Home,0,54740,51.50508,7.09654,DE,07,055,Home win,True,4,2,50.0
mt415,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,FC Porto,FC Schalke 04,Estádio do Dragão,Porto,3,1,Home,0,41603,42.16737,-6.89934,ES,55,ZA,Home win,True,42,24,57.14285714285714
mt415,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,FC Porto,FC Schalke 04,Estádio do Dragão,Porto,3,1,Home,0,41603,41.14961,-8.61099,PT,17,1312,Home win,True,42,24,57.14285714285714
mt416,2018-2019,11-DEC-18 05.55.00.000000000 PM,2018,FC Schalke 04,Lokomotiv Moskva,Veltins-Arena,Gelsenkirchen,1,0,Home,0,48883,51.50508,7.09654,DE,07,055,Home win,True,4,2,50.0
mt418,2018-2019,19-SEP-18 05.55.00.000000000 PM,2018,AFC Ajax,AEK Athen,Johan Cruijff ArenA,Amsterdam,3,0,Home,0,52285,52.37403,4.88969,NL,07,0363,Home win,True,16,7,43.75
mt419,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,SL Benfica,Bayern München,Estádio da Luz,Lisbon,0,2,Away,0,60274,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt420,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,Bayern München,AFC Ajax,Allianz Arena,Munich,1,1,Draw,0,70000,48.13743,11.57549,DE,02,091,Home loss,False,29,22,75.86206896551724
mt423,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,AFC Ajax,SL Benfica,Johan Cruijff ArenA,Amsterdam,1,0,Home,0,52489,52.37403,4.88969,NL,07,0363,Home win,True,16,7,43.75
mt424,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,SL Benfica,AFC Ajax,Estádio da Luz,Lisbon,1,1,Draw,0,51328,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt425,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,Bayern München,AEK Athen,Allianz Arena,Munich,2,0,Home,0,70000,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt427,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,Bayern München,SL Benfica,Allianz Arena,Munich,5,1,Home,0,70000,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt428,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,AFC Ajax,Bayern München,Johan Cruijff ArenA,Amsterdam,3,3,Draw,0,52244,52.37403,4.88969,NL,07,0363,Home loss,False,16,7,43.75
mt429,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,SL Benfica,AEK Athen,Estádio da Luz,Lisbon,1,0,Home,0,33633,38.71667,-9.13333,PT,14,1106,Home win,True,35,12,34.285714285714285
mt430,2018-2019,19-SEP-18 05.55.00.000000000 PM,2018,Shakhtar Donetsk,1899 Hoffenheim,Metalist Stadion,Kharkiv,2,2,Draw,0,28336,49.98081,36.25272,UA,07,6312,Home loss,False,9,4,44.44444444444444
mt431,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,Manchester City,Olympique Lyon,Etihad Stadium,Manchester,1,2,Away,0,40111,53.48095,-2.23743,GB,ENG,I2,Home loss,False,45,31,68.88888888888889
mt432,2018-2019,02-OCT-18 05.55.00.000000000 PM,2018,1899 Hoffenheim,Manchester City,PreZero Arena,Sinsheim,1,2,Away,0,24851,49.2529,8.87867,DE,01,082,Home loss,False,3,0,0.0
mt434,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,Shakhtar Donetsk,Manchester City,Metalist Stadion,Kharkiv,0,3,Away,0,37106,49.98081,36.25272,UA,07,6312,Home loss,False,9,4,44.44444444444444
mt435,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,1899 Hoffenheim,Olympique Lyon,PreZero Arena,Sinsheim,3,3,Draw,0,24144,49.2529,8.87867,DE,01,082,Home loss,False,3,0,0.0
mt436,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,Manchester City,Shakhtar Donetsk,Etihad Stadium,Manchester,6,0,Home,0,52286,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt439,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Sinsheim,2,3,Away,0,22920,49.2529,8.87867,DE,01,082,Home loss,False,3,0,0.0
mt440,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,Shakhtar Donetsk,Olympique Lyon,Olimpiyskyi,Kyiv,1,1,Draw,0,38916,50.45466,30.5238,UA,12,,Home loss,False,17,4,23.52941176470588
mt441,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,Manchester City,1899 Hoffenheim,Etihad Stadium,Manchester,2,1,Home,0,50411,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt442,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,Real Madrid,AS Roma,Santiago Bernabéu,Madrid,3,0,Home,0,69251,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt447,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,Real Madrid,Viktoria Plzeň,Santiago Bernabéu,Madrid,2,1,Home,0,67356,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt452,2018-2019,12-DEC-18 05.55.00.000000000 PM,2018,Real Madrid,CSKA Moskva,Santiago Bernabéu,Madrid,0,3,Away,0,51636,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt454,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,Valencia CF,Juventus,Estadio de Mestalla,Valencia,0,2,Away,0,46067,39.47391,-0.37966,ES,60,V,Home loss,False,7,3,42.857142857142854
mt455,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,BSC Young Boys,Manchester United,Stadion Wankdorf,Bern,0,3,Away,0,31120,46.94809,7.44744,CH,BE,246,Home loss,False,6,2,33.33333333333333
mt457,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,Manchester United,Valencia CF,Old Trafford,Manchester,0,0,Draw,0,73569,53.48095,-2.23743,GB,ENG,I2,Home loss,False,45,31,68.88888888888889
mt458,2018-2019,23-OCT-18 05.55.00.000000000 PM,2018,BSC Young Boys,Valencia CF,Stadion Wankdorf,Bern,1,1,Draw,0,31120,46.94809,7.44744,CH,BE,246,Home loss,False,6,2,33.33333333333333
mt459,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,Manchester United,Juventus,Old Trafford,Manchester,0,1,Away,0,73946,53.48095,-2.23743,GB,ENG,I2,Home loss,False,45,31,68.88888888888889
mt460,2018-2019,07-NOV-18 05.55.00.000000000 PM,2018,Valencia CF,BSC Young Boys,Estadio de Mestalla,Valencia,3,1,Home,0,36480,39.47391,-0.37966,ES,60,V,Home win,True,7,3,42.857142857142854
mt463,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,Manchester United,BSC Young Boys,Old Trafford,Manchester,1,0,Home,0,72876,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt464,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,Valencia CF,Manchester United,Estadio de Mestalla,Valencia,2,1,Home,0,36544,39.47391,-0.37966,ES,60,V,Home win,True,7,3,42.857142857142854
mt465,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,BSC Young Boys,Juventus,Stadion Wankdorf,Bern,2,1,Home,0,30114,46.94809,7.44744,CH,BE,246,Home win,True,6,2,33.33333333333333
mt466,2018-2019,12-FEB-19 08.00.00.000000000 PM,2019,Manchester United,Paris Saint-Germain,Old Trafford,Manchester,0,2,Away,0,74054,53.48095,-2.23743,GB,ENG,I2,Home loss,False,45,31,68.88888888888889
mt468,2018-2019,13-FEB-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Borussia Dortmund,Wembley Stadium,London,3,0,Home,0,71214,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt469,2018-2019,13-FEB-19 08.00.00.000000000 PM,2019,AFC Ajax,Real Madrid,Johan Cruijff ArenA,Amsterdam,1,2,Away,0,52286,52.37403,4.88969,NL,07,0363,Home loss,False,16,7,43.75
mt471,2018-2019,19-FEB-19 08.00.00.000000000 PM,2019,Liverpool FC,Bayern München,Anfield,Liverpool,0,0,Draw,0,52250,53.41058,-2.97794,GB,ENG,H8,Home loss,False,26,17,65.38461538461539
mt472,2018-2019,20-FEB-19 08.00.00.000000000 PM,2019,FC Schalke 04,Manchester City,Veltins-Arena,Gelsenkirchen,2,3,Away,0,54417,51.50508,7.09654,DE,07,055,Home loss,False,4,2,50.0
mt473,2018-2019,20-FEB-19 08.00.00.000000000 PM,2019,Atlético Madrid,Juventus,Wanda Metropolitano,Madrid,2,0,Home,0,67193,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt474,2018-2019,05-MAR-19 08.00.00.000000000 PM,2019,Borussia Dortmund,Tottenham Hotspur,Signal Iduna Park,Dortmund,0,1,Away,0,66099,51.51494,7.466,DE,07,059,Home loss,False,24,12,50.0
mt475,2018-2019,05-MAR-19 08.00.00.000000000 PM,2019,Real Madrid,AFC Ajax,Santiago Bernabéu,Madrid,1,4,Away,0,77013,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt477,2018-2019,06-MAR-19 08.00.00.000000000 PM,2019,FC Porto,AS Roma,Estádio do Dragão,Porto,3,1,Home,0,49029,42.16737,-6.89934,ES,55,ZA,Home win,True,42,24,57.14285714285714
mt477,2018-2019,06-MAR-19 08.00.00.000000000 PM,2019,FC Porto,AS Roma,Estádio do Dragão,Porto,3,1,Home,0,49029,41.14961,-8.61099,PT,17,1312,Home win,True,42,24,57.14285714285714
mt478,2018-2019,12-MAR-19 08.00.00.000000000 PM,2019,Manchester City,FC Schalke 04,Etihad Stadium,Manchester,7,0,Home,0,51518,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt480,2018-2019,13-MAR-19 08.00.00.000000000 PM,2019,FC Barcelona,Olympique Lyon,Spotify Camp Nou,Barcelona,5,1,Home,0,92346,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt481,2018-2019,13-MAR-19 08.00.00.000000000 PM,2019,Bayern München,Liverpool FC,Allianz Arena,Munich,1,3,Away,0,68145,48.13743,11.57549,DE,02,091,Home loss,False,29,22,75.86206896551724
mt482,2018-2019,09-APR-19 08.00.00.000000000 PM,2019,Liverpool FC,FC Porto,Anfield,Liverpool,2,0,Home,0,52465,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt483,2018-2019,09-APR-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Manchester City,Tottenham Hotspur Stadium,London,1,0,Home,0,60044,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt484,2018-2019,10-APR-19 08.00.00.000000000 PM,2019,AFC Ajax,Juventus,Johan Cruijff ArenA,Amsterdam,1,1,Draw,0,50390,52.37403,4.88969,NL,07,0363,Home loss,False,16,7,43.75
mt485,2018-2019,10-APR-19 08.00.00.000000000 PM,2019,Manchester United,FC Barcelona,Old Trafford,Manchester,0,1,Away,0,74093,53.48095,-2.23743,GB,ENG,I2,Home loss,False,45,31,68.88888888888889
mt487,2018-2019,16-APR-19 08.00.00.000000000 PM,2019,FC Barcelona,Manchester United,Spotify Camp Nou,Barcelona,3,0,Home,0,96708,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt488,2018-2019,17-APR-19 08.00.00.000000000 PM,2019,FC Porto,Liverpool FC,Estádio do Dragão,Porto,1,4,Away,0,49117,42.16737,-6.89934,ES,55,ZA,Home loss,False,42,24,57.14285714285714
mt488,2018-2019,17-APR-19 08.00.00.000000000 PM,2019,FC Porto,Liverpool FC,Estádio do Dragão,Porto,1,4,Away,0,49117,41.14961,-8.61099,PT,17,1312,Home loss,False,42,24,57.14285714285714
mt489,2018-2019,17-APR-19 08.00.00.000000000 PM,2019,Manchester City,Tottenham Hotspur,Etihad Stadium,Manchester,4,3,Home,0,53348,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt490,2018-2019,30-APR-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,AFC Ajax,Tottenham Hotspur Stadium,London,0,1,Away,0,60243,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt491,2018-2019,01-MAY-19 08.00.00.000000000 PM,2019,FC Barcelona,Liverpool FC,Spotify Camp Nou,Barcelona,3,0,Home,0,98299,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt492,2018-2019,07-MAY-19 08.00.00.000000000 PM,2019,Liverpool FC,FC Barcelona,Anfield,Liverpool,4,0,Home,0,55212,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt493,2018-2019,08-MAY-19 08.00.00.000000000 PM,2019,AFC Ajax,Tottenham Hotspur,Johan Cruijff ArenA,Amsterdam,2,3,Away,0,52641,52.37403,4.88969,NL,07,0363,Home loss,False,16,7,43.75
mt494,2018-2019,01-JUN-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Liverpool FC,Wanda Metropolitano,Madrid,0,2,Away,0,63272,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt495,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Manchester United,FC Basel,Old Trafford,Manchester,3,0,Home,0,73854,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt496,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,SL Benfica,CSKA Moskva,Estádio da Luz,Lisbon,1,2,Away,0,38323,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt497,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,FC Basel,SL Benfica,St. Jakob-Park,Basel,5,0,Home,0,34111,47.55839,7.57327,CH,BS,1200,Home win,True,7,2,28.57142857142857
mt499,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,SL Benfica,Manchester United,Estádio da Luz,Lisbon,0,1,Away,0,57684,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt501,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Manchester United,SL Benfica,Old Trafford,Manchester,2,0,Home,0,74437,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt502,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,FC Basel,CSKA Moskva,St. Jakob-Park,Basel,1,2,Away,0,33303,47.55839,7.57327,CH,BS,1200,Home loss,False,7,2,28.57142857142857
mt504,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,FC Basel,Manchester United,St. Jakob-Park,Basel,1,0,Home,0,36000,47.55839,7.57327,CH,BS,1200,Home win,True,7,2,28.57142857142857
mt505,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,SL Benfica,FC Basel,Estádio da Luz,Lisbon,0,2,Away,0,22470,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt506,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Manchester United,CSKA Moskva,Old Trafford,Manchester,2,1,Home,0,74669,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt507,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Bayern München,RSC Anderlecht,Allianz Arena,Munich,3,0,Home,0,70000,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt508,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Celtic FC,Paris Saint-Germain,Celtic Park,Glasgow,0,5,Away,0,57562,55.86515,-4.25763,GB,SCT,V2,Home loss,False,6,0,0.0
mt512,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,Bayern München,Celtic FC,Allianz Arena,Munich,3,0,Home,0,70000,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt514,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Celtic FC,Bayern München,Celtic Park,Glasgow,1,2,Away,0,58269,55.86515,-4.25763,GB,SCT,V2,Home loss,False,6,0,0.0
mt517,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Bayern München,Paris Saint-Germain,Allianz Arena,Munich,3,1,Home,0,70000,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt518,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Celtic FC,RSC Anderlecht,Celtic Park,Glasgow,0,1,Away,0,57931,55.86515,-4.25763,GB,SCT,V2,Home loss,False,6,0,0.0
mt520,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,Chelsea FC,Qarabağ FK,Stamford Bridge,London,6,0,Home,0,41150,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt522,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,Atlético Madrid,Chelsea FC,Wanda Metropolitano,Madrid,1,2,Away,0,60643,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt524,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,Chelsea FC,AS Roma,Stamford Bridge,London,3,3,Draw,0,41105,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt526,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Atlético Madrid,Qarabağ FK,Wanda Metropolitano,Madrid,1,1,Draw,0,55893,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt528,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,Atlético Madrid,AS Roma,Wanda Metropolitano,Madrid,2,0,Home,0,56253,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt529,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,Chelsea FC,Atlético Madrid,Stamford Bridge,London,1,1,Draw,0,40875,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt531,2017-2018,12-SEP-17 07.45.00.000000000 PM,2017,FC Barcelona,Juventus,Spotify Camp Nou,Barcelona,3,0,Home,0,78656,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt534,2017-2018,27-SEP-17 07.45.00.000000000 PM,2017,Sporting CP,FC Barcelona,Estádio José Alvalade,Lisbon,0,1,Away,0,48575,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt535,2017-2018,18-OCT-17 07.45.00.000000000 PM,2017,FC Barcelona,Olympiakos Piraeus,Spotify Camp Nou,Barcelona,3,1,Home,0,55026,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt538,2017-2018,31-OCT-17 07.45.00.000000000 PM,2017,Sporting CP,Juventus,Estádio José Alvalade,Lisbon,1,1,Draw,0,48442,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt540,2017-2018,22-NOV-17 07.45.00.000000000 PM,2017,Sporting CP,Olympiakos Piraeus,Estádio José Alvalade,Lisbon,3,1,Home,0,42528,38.71667,-9.13333,PT,14,1106,Home win,True,35,12,34.285714285714285
mt541,2017-2018,05-DEC-17 07.45.00.000000000 PM,2017,FC Barcelona,Sporting CP,Spotify Camp Nou,Barcelona,2,0,Home,0,48336,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt543,2017-2018,13-SEP-17 07.45.00.000000000 PM,2017,Liverpool FC,Sevilla FC,Anfield,Liverpool,2,2,Draw,0,52332,53.41058,-2.97794,GB,ENG,H8,Home loss,False,26,17,65.38461538461539
mt546,2017-2018,26-SEP-17 07.45.00.000000000 PM,2017,Sevilla FC,NK Maribor,Ramón Sánchez Pizjuán,Sevilla,3,0,Home,0,34705,37.38283,-5.97317,ES,51,SE,Home win,True,18,8,44.44444444444444
mt549,2017-2018,01-NOV-17 07.45.00.000000000 PM,2017,Sevilla FC,Spartak Moskva,Ramón Sánchez Pizjuán,Sevilla,2,1,Home,0,38002,37.38283,-5.97317,ES,51,SE,Home win,True,18,8,44.44444444444444
